"ISO2","ISO_3","country_agg","region_agg","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India","Uttarakhand",2021-03-23,100,1,36963.7812524014,0,0,5,91,9627220.94570739,700,13,2342602.17638179,5,178935.220305362,47,640,72031319.0641108,0.01,0.00383950690036702,0,0,0.000773874013310633,0.0185714285714286,0.00714285714285714,0.00103433098591549,0.0133077476423696,0.0206290219444095,0.0040020423955688,0.00493220339848893,0.00162322133564124,-7.09776978630003e-05,5.63958424520624e-05,0.000457554713404508,0.000242696578367232,2.35645765561487e-05
"IN","IND","India","West Bengal",2021-03-23,303,7,1752711.12998857,3,871147.594397782,29,284,55038878.330686,2245,24,5121331.47219984,9,2295107.04189149,268,2105,387113841.153276,0.0231023102310231,0.0318449645622842,0.0099009900990099,0.0158278587939916,0.00143820670501885,0.0106904231625835,0.00400890868596882,0.00179318189421565,0.0104171196974003,0.00888575251387395,0.00361141893030326,0.00309029472228827,0.0020550911152729,-8.68138700727401e-05,-2.34343404376322e-05,-4.15557667909941e-05,-9.97863234648178e-06,4.15397793575761e-05
"IN","IND","India","Andhra Pradesh",2021-03-24,199,0,0,0,0,16,187,29060425.7462239,1463,8,2604488.30103895,3,249396.394390229,191,1376,214034208.227523,0,0,0,0,0.00120509151163666,0.00546821599453178,0.00205058099794942,0.00195504421880118,0.00961565628269787,0.0102139589996146,0.00335926091135247,0.00320717117462595,0.00227634986094438,-1.75478418551783e-05,-6.95650320755077e-06,1.03891585044111e-05,6.35899980629128e-05,4.43209993202982e-05
"IN","IND","India","Arunachal Pradesh",2021-03-24,100,3,242378.211083489,1,133296.069987596,13,93,11957812.2659639,700,19,1670327.18813675,7,933072.489913172,74,649,78330655.2367999,0.03,0.020269444417804,0.01,0.0111471954085618,0.00196880205966985,0.0271428571428571,0.01,0.00160593762885479,0.0205253516098793,0.0175838264287115,0.004191996565582,0.00464734559038292,0.00212496944031502,3.56287127862333e-05,8.12439503418096e-05,0.000208398807374533,5.49902339185239e-05,-1.22418081327138e-05
"IN","IND","India","Assam",2021-03-24,100,1,43445.3527501672,0,0,12,96,18159461.9907774,719,8,1660012.88142239,2,277810.641994867,77,664,147650097.156342,0.01,0.00239243611799907,0,0,0.00176056338028169,0.0111265646731572,0.00278164116828929,0.00163329373833362,0.0155656170613624,0.0164126942421587,0.00467039206385041,0.00262861946851536,0.00172440125849628,0.000203251018372893,9.77870234624844e-05,-9.92017364823481e-05,4.00843742545069e-05,1.83623107927288e-05
"IN","IND","India","Bihar",2021-03-24,218,3,398559.769644488,1,205898.68791569,34,197,51692626.1146909,1629,21,4206741.12145753,5,1623318.708681,161,1475,427222524.990255,0.0137614678899083,0.00771018614454216,0.00458715596330275,0.00398313460528898,0.00243082862658183,0.0128913443830571,0.00306936771025169,0.00153735975173072,0.0203466979726698,0.0176718126006425,0.00696083719469099,0.00671969377593734,0.00229420705721256,-2.71042119011849e-05,4.61789872123937e-05,-1.94308449409303e-05,0.000128308152430059,2.91558471681187e-05
"IN","IND","India","Chandigarh",2021-03-24,100,2,24371.5425199587,1,6671.58559230153,29,93,6790142.64084094,700,13,169307.093039836,6,75861.4466551465,141,642,54100294.2435038,0.02,0.00358925339408487,0.01,0.000982539829454197,0.00439194305618658,0.0185714285714286,0.00857142857142857,0.0030933263130183,0.0153175207329917,0.009022792539473,0.00674107325333056,0.00192343250371852,0.00410616242162979,0.000291630323568909,4.513850366191e-05,0.000163735567027627,7.05134088032752e-05,0.000112218982329184
"IN","IND","India","Chhattisgarh",2021-03-24,100,3,1022108.3001185,1,144808.243592849,19,93,21482584.113593,700,10,3619264.08182712,2,1981884.3532937,123,647,152352961.381003,0.03,0.0475784614510954,0.01,0.00674072741096459,0.00287747993336362,0.0142857142857143,0.00285714285714286,0.00267758016413784,0.0148349471723695,0.0172801664220612,0.00620288185835845,0.00922008561972483,0.00378218455021575,0.000532137232433154,0.000229867550693247,0.000638999285887173,0.000344917517380216,0.000126330868749544
"IN","IND","India","Goa",2021-03-24,100,1,49764.5577892887,0,0,11,92,6918571.77619378,700,10,669160.756928832,0,0,93,648,48133403.3971127,0.01,0.00719289463188405,0,0,0.0016840171463564,0.0142857142857143,0,0.00202138758476787,0.00720199898398106,0.0136286552000414,0.0013803680430611,0.00625687597168702,0.00236532102929478,-8.48843996201517e-05,-0.000208221447375015,-0.000643664977603055,-0.000919316944238676,4.36098507860552e-05
"IN","IND","India","Gujarat",2021-03-24,262,4,402305.169485145,2,189982.054636005,79,249,34651338.1411867,1764,17,3596663.53675652,10,3017511.37383941,458,1682,263009610.029426,0.0152671755725191,0.0116100904341978,0.00763358778625954,0.00548267584535767,0.00446857853951015,0.00963718820861678,0.00566893424036281,0.00383513925407379,0.0147673556754053,0.0147713933670681,0.00601114470129167,0.00696866901839082,0.00512816423566869,0.000276453275099622,0.000204395202073557,0.000357507449648778,0.000173529225341251,0.000198231215408935
"IN","IND","India","Haryana",2021-03-24,169,1,178447.824486357,0,0,15,158,15925112.7012924,1196,16,1285039.42588279,7,285924.465825155,143,1129,108384155.995004,0.00591715976331361,0.0112054355804889,0,0,0.00133713674451774,0.0133779264214047,0.00585284280936455,0.00178395439064859,0.0129737614720405,0.00977474544270574,0.00586623596040595,0.00386176140887816,0.0024567539592801,0.00020853813304824,0.000162332348049627,0.000166831559780387,0.000102143348731079,7.49310648227169e-05
"IN","IND","India","Himachal Pradesh",2021-03-24,100,0,0,0,0,2,97,10636394.8558309,700,4,1015711.3396835,3,994328.89201331,65,662,64337467.2381517,0,0,0,0,0.000290402207056774,0.00571428571428571,0.00428571428571429,0.00138291987574997,0.0101164489532146,0.00978391329627862,0.00302514250213681,0.005296124499959,0.00199476387562751,0.000139265919112482,0.000158730096753,0.000192780255657732,0.000163797588615588,4.39168084379672e-05
"IN","IND","India","Jammu and Kashmir",2021-03-24,118,2,108291.182709794,1,87114.4855998169,15,113,8630698.36471926,734,15,1604144.69509617,8,1307913.79702529,138,679,56486844.0527876,0.0169491525423729,0.0125472097544816,0.00847457627118644,0.0100935616005218,0.00186962482861772,0.0204359673024523,0.0108991825613079,0.0028625360409882,0.0135892940424121,0.0149423021237728,0.00581814946853058,0.00901787681676789,0.00317948709360552,0.000196077925445794,8.91769374499038e-05,0.000259658967059953,0.000175323036184232,2.53594657068235e-05
"IN","IND","India","Jharkhand",2021-03-24,100,2,637716.79774241,1,460073.821603475,9,95,20262028.077864,701,14,2757093.7922362,8,1895910.6272768,64,657,148841816.549373,0.02,0.0314734929441297,0.01,0.0227062078798568,0.00133432171979244,0.0199714693295292,0.0114122681883024,0.00137200677428345,0.0188727295947564,0.0204293487181107,0.00707513820129056,0.00705052004328327,0.00215302063449922,0.000339229051489456,0.000142265521701679,0.000300062519768444,0.000144226315360162,6.82445898609862e-05
"IN","IND","India","Karnataka",2021-03-24,231,0,0,0,0,31,226,39934621.2586903,1626,10,1050746.73309921,3,360669.106096722,191,1572,264785901.819706,0,0,0,0,0.00193194565623831,0.00615006150061501,0.0018450184501845,0.00171128552485396,0.00682086113553613,0.00583372353838551,0.00281430656063592,0.00278562999507677,0.00223195078702306,0.000114635352653922,0.000117810450430839,3.27810247952718e-06,4.54006815716494e-05,7.54206524980954e-05
"IN","IND","India","Kerala",2021-03-24,210,3,421304.879259745,3,421304.879259745,48,198,28500422.0049636,1476,11,801534.479343271,7,651970.05232558,301,1389,206275872.33856,0.0142857142857143,0.0147824084564913,0.0142857142857143,0.0147824084564913,0.00341442594963722,0.00745257452574526,0.00474254742547425,0.00305215019418165,0.00764257761373627,0.0071302925190072,0.00319232930108523,0.00255583362998747,0.00289290256055717,-6.53565302521511e-05,-3.76568449265554e-05,1.00672966798456e-05,5.29738476522496e-05,1.39323820132048e-07
"IN","IND","India","Madhya Pradesh",2021-03-24,231,2,524949.057689812,0,0,51,206,44077235.2781945,1636,18,3572938.96614717,8,1805275.7826523,316,1505,314377138.515621,0.00865800865800866,0.0119097546471911,0,0,0.00348694106385888,0.0110024449877751,0.00488997555012225,0.00295727855505124,0.0182830863259018,0.0160605423610198,0.0101957792883135,0.00936271943989916,0.00358364111442854,0.000473309934310672,0.00025735184344895,0.000538169085513028,0.000321504274405738,0.000107120131496421
"IN","IND","India","Maharashtra",2021-03-24,390,3,269588.437156018,2,98823.7078714454,164,375,64398264.098376,2756,23,2563572.78262291,9,799325.673460577,813,2637,508914460.015244,0.00769230769230769,0.00418626869730821,0.00512820512820513,0.00153457098968507,0.00615962441314554,0.00834542815674891,0.0032656023222061,0.00434232242144562,0.00906966321489884,0.0083866493741515,0.00337358539710914,0.00290415937606301,0.00493437109522634,0.000245440039824497,9.8766645842269e-05,0.00027430784279856,0.000132255961420668,0.000132453617375456
"IN","IND","India","Manipur",2021-03-24,100,0,0,0,0,10,90,8555959.59509803,700,0,0,0,0,97,637,65463566.739478,0,0,0,0,0.00156494522691706,0,0,0.00214473655117518,0.00612255369276692,0.00255062615566522,0.00325109450091229,0.00173836844415897,0.0022809276175851,-0.000307198447498531,-0.000200425281995157,-0.000181304274582617,-0.000151435508996427,-6.6950585188731e-06
"IN","IND","India","Meghalaya",2021-03-24,100,2,121834.630841712,0,0,2,93,27665367.9593499,700,17,2365221.10297811,0,0,14,649,172305126.142362,0.02,0.00440386807870148,0,0,0.000302892624564592,0.0242857142857143,0,0.000303826037891447,0.0181365807199092,0.00980300106721507,0.00494501182531052,0.00281367255939313,0.000841396527254699,0.000269707897517856,-9.1789909035035e-05,-5.5156768847856e-05,-0.000143186072835323,7.06709467653407e-06
"IN","IND","India","Mizoram",2021-03-24,100,3,62487.2243613646,0,0,3,92,6520649.17737375,700,24,1463390.77322493,7,1103107.40279784,62,632,51789179.8844007,0.03,0.00958297596782103,0,0,0.000459277403551745,0.0342857142857143,0.01,0.001381707969335,0.0255822090915289,0.0163804211073644,0.00450924875790777,0.00732253043547978,0.00107609844057958,0.000239620714275134,-9.51033223654697e-05,-0.000428294238590075,-0.000140663901880165,-1.59759484594494e-05
"IN","IND","India","Nagaland",2021-03-24,100,2,207618.97973673,0,0,9,89,10629555.7773235,700,14,1640735.47843759,0,0,88,630,74726712.6164031,0.02,0.0195322348446258,0,0,0.00142427599303687,0.02,0,0.00196735971383859,0.014739256335049,0.0131680483543693,0.000861317758369538,0.000209589896442967,0.0015382056897648,0.000470860006086763,8.52235443527259e-05,0.000239319389169395,2.09917075910348e-05,-2.10945529493157e-05
"IN","IND","India","NCT of Delhi",2021-03-24,193,1,10267.001876529,1,10267.001876529,28,185,13003755.2687278,1340,7,146032.36561627,3,33526.4647048262,175,1285,87906060.6879224,0.00518134715025907,0.000789541302828091,0.00518134715025907,0.000789541302828091,0.0021317091739627,0.00522388059701493,0.00223880597014925,0.00191812352715515,0.00979759695289557,0.00671440284568215,0.00396119686936405,0.00263214406880283,0.00290324085439287,0.000222631537583598,0.000148927477628508,0.000251482084388986,0.000117826907532826,8.37326827405926e-05
"IN","IND","India","Odisha",2021-03-24,144,1,90273.7872268931,0,0,10,135,24818818.1609389,894,12,3110799.83034324,3,227862.502040811,67,829,174877203.265392,0.00694444444444444,0.00363731208478615,0,0,0.00104329681794471,0.0134228187919463,0.00335570469798658,0.00113831359690107,0.010278747272531,0.0106082886964217,0.0036556558838593,0.00296406544545288,0.00193732416171004,9.86613448381919e-05,8.88531932630763e-05,-1.01260007737585e-05,2.71215066143595e-05,2.80455556785203e-05
"IN","IND","India","Puducherry",2021-03-24,100,0,0,0,0,20,97,7917401.04756804,700,0,0,0,0,146,674,55020009.8978176,0,0,0,0,0.00290402207056774,0,0,0.00305094662933088,0.00396622505615199,0.00139692117915763,0.000271713617897758,4.56211855309833e-05,0.00272414545389796,0.000159175450724244,1.72434726078872e-06,6.7404046835694e-05,5.80256473563766e-07,-1.06748476729289e-05
"IN","IND","India","Punjab",2021-03-24,138,1,124542.788976786,1,124542.788976786,19,123,21746137.3085647,907,15,2010478.72902329,9,1010249.01466182,159,848,154928922.013306,0.0072463768115942,0.00572712234865429,0.0072463768115942,0.00572712234865429,0.0021756555593725,0.0165380374862183,0.00992282249173098,0.00264084507042254,0.0147051398276213,0.0123842105832146,0.00830548459322424,0.00692482179766565,0.00326070611984951,0.000351473231055373,0.000253220599994723,0.000245158557504601,0.000199915507685979,7.01278529255875e-05
"IN","IND","India","Rajasthan",2021-03-24,212,5,424302.448851165,2,207392.086868809,20,199,39817734.9481645,1481,17,2207718.67454301,7,668284.856980692,187,1362,296484816.273524,0.0235849056603774,0.0106561171649651,0.00943396226415094,0.00520853552164119,0.00141552834595513,0.0114787305874409,0.00472653612424038,0.00193377593017725,0.0137838407078585,0.0135474699037575,0.00551536661749027,0.00465427481638618,0.00204073925579327,0.00015653586647009,3.08282974223932e-05,0.000294118375196479,4.69768170272679e-05,2.09110423191419e-05
"IN","IND","India","Sikkim",2021-03-24,100,2,17355.995880467,1,9364.97553041822,9,88,3752170.84426047,700,14,980500.272109725,7,65554.8287129275,77,632,26605153.136254,0.02,0.00462558785323319,0.01,0.0024958819625027,0.0014404609475032,0.02,0.01,0.00171599215546443,0.0159073503425107,0.0205270712430133,0.00844511649970532,0.00223783139802661,0.00174890884342997,-0.000158172122223078,-0.000373859224579851,-0.000616351707622706,-0.000105126604117208,-1.75796702586372e-05
"IN","IND","India","Tamil Nadu",2021-03-24,299,3,938919.330438114,2,845415.695058479,16,285,53451901.7956328,2057,15,1947211.8811051,9,1287805.7704064,254,1950,379022604.498482,0.0100334448160535,0.0175656861383149,0.00668896321070234,0.0158163819557034,0.000790709167284408,0.00729217306757414,0.00437530384054448,0.00183459732755507,0.00688282472057564,0.00665834075889895,0.00285643472411588,0.00276571471020665,0.00196896546689833,5.55569720978422e-05,5.21517390636865e-05,0.000116528657097685,9.96682370006282e-05,3.41898141546561e-05
"IN","IND","India","Telangana",2021-03-24,240,4,562379.884401799,1,54186.1372491503,71,229,21124135.9933938,1609,16,1098110.80972948,3,108964.092046079,320,1541,150907954.291707,0.0166666666666667,0.0266226218472402,0.00416666666666667,0.00256512916154753,0.00436681222707424,0.00994406463642014,0.00186451211932878,0.00292475162460813,0.0116435158273771,0.0108521424292889,0.00452260781729714,0.00430190505338793,0.00336578999878609,0.000215086498639659,4.30879514496723e-05,0.000207316954726939,3.17723619803535e-05,9.22659647314948e-05
"IN","IND","India","Tripura",2021-03-24,100,1,59459.3109073264,0,0,9,91,12453583.7897278,700,6,356755.865443958,0,0,86,613,105325137.774493,0.01,0.00477447391138692,0,0,0.00139297322395914,0.00857142857142857,0,0.00197596673023459,0.0117648277624721,0.0105110910428121,9.39908774401276e-05,2.19747229704471e-05,0.00197492889781101,-0.000181765622796165,-3.63416761509653e-05,9.6483733380639e-05,-8.41419057994809e-06,-2.97611468206595e-05
"IN","IND","India","Uttar Pradesh",2021-03-24,370,6,3454249.66297228,3,2045224.07615345,43,344,113986341.298314,2538,40,11049517.2704619,13,4661317.28317281,259,2368,786638303.121036,0.0162162162162162,0.0303040664664563,0.00810810810810811,0.0179427118447542,0.00176056338028169,0.0157604412923562,0.00512214342001576,0.00154049295774648,0.0173100078154415,0.0173559759024012,0.00659561548057465,0.0063520437392628,0.002331464484959,0.000383058674826194,0.000182266256822899,0.000504164496694832,0.000179779937530145,7.57487889283172e-05
"IN","IND","India","Uttarakhand",2021-03-24,100,1,718439.434299805,0,0,6,94,10086450.5366832,700,12,2979432.84548439,4,131831.246337353,46,640,73309237.3824169,0.01,0.0712281720598267,0,0,0.000899011087803416,0.0171428571428571,0.00571428571428571,0.00101232394366197,0.0132687609087023,0.0208973847272668,0.00405565216671484,0.00517274984839634,0.00166921536578402,-6.52515351710717e-05,5.43600769934945e-05,0.00040624995900903,0.00024361532240361,2.94813026352383e-05
"IN","IND","India","West Bengal",2021-03-24,347,2,148126.748813801,1,99420.8563882588,32,325,53961589.6580755,2249,20,3070016.41881745,8,1509179.12779058,264,2119,385154026.420778,0.00576368876080692,0.00274504049551538,0.00288184438040346,0.00184243750078961,0.00138678223185265,0.00889284126278346,0.00355713650511338,0.00175474745594853,0.0103741466094174,0.0089000608562017,0.00362170185809567,0.00309249452198783,0.00212195913619432,-7.7131727633721e-05,-1.49331538830798e-05,-2.78414650531728e-05,-7.55350041940055e-06,4.83657405243978e-05
"IN","IND","India","Andhra Pradesh",2021-03-25,218,1,132184.122645658,1,132184.122645658,25,203,27710783.1769557,1486,6,730177.204655039,2,137553.814321971,189,1399,213714948.33023,0.00458715596330275,0.00477013304898515,0.00458715596330275,0.00477013304898515,0.00173454520224797,0.00403768506056528,0.00134589502018843,0.00190276757039737,0.00963655151033563,0.0102001109833572,0.00334192981040075,0.00324799809478001,0.00233839294663634,-9.11530560718462e-06,-1.06912645785468e-05,1.62072865288144e-06,5.74835014048977e-05,4.9094752282739e-05
"IN","IND","India","Arunachal Pradesh",2021-03-25,100,3,242378.211083489,1,133296.069987596,15,93,12035671.9068763,700,18,1508534.79660339,7,933072.489913172,82,649,79671929.3488049,0.03,0.0201383199009448,0.01,0.0110750833870306,0.00227169468423444,0.0257142857142857,0.01,0.00177955250764991,0.0204692740845003,0.0177678729551149,0.00422354996701341,0.00462955180636621,0.00211340706814787,4.48650469552803e-06,6.66264642150163e-05,0.00019694519515297,3.36201730700404e-05,-1.18720312830804e-05
